student_id,clgbranch,clgyear,clgsem,video_title,rating
S1350,CE,1,2,Construction Project Management,3.9
S1350,CE,1,2,Steel Structure Design,4.0
S1351,CE,3,2,Steel Structure Design,4.1
S1351,CE,3,2,Transportation Engineering,4.0
S1351,CE,3,2,Transportation Engineering,3.9
S1352,CE,2,1,Environmental Engineering,2.9
S1352,CE,2,1,Hydraulics and Hydrology,2.7
S1352,CE,2,1,Steel Structure Design,3.1
S1353,CE,4,2,Transportation Engineering,3.4
S1353,CE,4,2,Highway Engineering,3.6
S1353,CE,4,2,Highway Engineering,3.2
S1354,CE,4,2,Highway Engineering,4.4
S1354,CE,4,2,Geotechnical Engineering,4.6
S1354,CE,4,2,Surveying Basics,4.5
S1355,CE,2,1,Steel Structure Design,4.5
S1355,CE,2,1,Structural Analysis,4.3
S1355,CE,2,1,Structural Analysis,4.5
S1356,CE,4,1,Construction Project Management,3.9
S1356,CE,4,1,Concrete Technology,4.0
S1356,CE,4,1,Surveying Basics,4.2
S1357,CE,3,1,Structural Analysis,3.0
S1357,CE,3,1,Geotechnical Engineering,3.0
S1357,CE,3,1,Hydraulics and Hydrology,2.9
S1358,CE,4,1,Highway Engineering,2.8
S1358,CE,4,1,Highway Engineering,2.7
S1358,CE,4,1,Transportation Engineering,3.0
S1359,CE,4,2,Highway Engineering,4.3
S1359,CE,4,2,Steel Structure Design,4.0
S1359,CE,4,2,Steel Structure Design,4.2
S1360,CE,1,1,Hydraulics and Hydrology,4.6
S1360,CE,1,1,Environmental Engineering,4.7
S1360,CE,1,1,Concrete Technology,4.7
S1361,CE,1,1,Transportation Engineering,3.6
S1361,CE,1,1,Environmental Engineering,3.4
S1361,CE,1,1,Geotechnical Engineering,3.6
S1362,CE,3,2,Environmental Engineering,3.9
S1362,CE,3,2,Geotechnical Engineering,3.9
S1362,CE,3,2,Hydraulics and Hydrology,3.7
S1363,CE,2,1,Steel Structure Design,3.2
S1363,CE,2,1,Surveying Basics,3.1
S1363,CE,2,1,Concrete Technology,3.4
S1364,CE,3,2,Highway Engineering,4.8
S1364,CE,3,2,Construction Project Management,5.0
S1364,CE,3,2,Concrete Technology,5.0
S1365,CE,1,2,Geotechnical Engineering,4.7
S1365,CE,1,2,Steel Structure Design,4.5
S1365,CE,1,2,Environmental Engineering,4.8
S1366,CE,1,2,Concrete Technology,4.8
S1366,CE,1,2,Highway Engineering,5.0
S1366,CE,1,2,Surveying Basics,4.9
S1367,CE,1,2,Highway Engineering,4.7
S1367,CE,1,2,Hydraulics and Hydrology,4.8
S1367,CE,1,2,Hydraulics and Hydrology,4.8
S1368,CE,1,1,Structural Analysis,4.4
S1368,CE,1,1,Geotechnical Engineering,4.3
S1368,CE,1,1,Highway Engineering,4.1
S1369,CE,4,2,Steel Structure Design,3.5
S1369,CE,4,2,Surveying Basics,3.7
S1369,CE,4,2,Surveying Basics,3.3
S1370,CE,4,1,Structural Analysis,3.5
S1370,CE,4,1,Surveying Basics,3.7
S1370,CE,4,1,Concrete Technology,3.5
S1371,CE,2,2,Highway Engineering,4.7
S1371,CE,2,2,Environmental Engineering,4.7
S1371,CE,2,2,Structural Analysis,4.4
S1372,CE,2,2,Concrete Technology,2.8
S1372,CE,2,2,Structural Analysis,2.8
S1372,CE,2,2,Hydraulics and Hydrology,2.6
S1373,CE,1,1,Transportation Engineering,4.1
S1373,CE,1,1,Environmental Engineering,4.1
S1373,CE,1,1,Surveying Basics,4.4
S1374,CE,4,2,Steel Structure Design,2.6
S1374,CE,4,2,Transportation Engineering,2.9
S1374,CE,4,2,Surveying Basics,2.8
S1375,CE,4,2,Structural Analysis,4.9
S1375,CE,4,2,Highway Engineering,4.9
S1375,CE,4,2,Hydraulics and Hydrology,4.6
S1376,CE,2,2,Construction Project Management,3.6
S1376,CE,2,2,Transportation Engineering,3.5
S1376,CE,2,2,Geotechnical Engineering,3.4
S1377,CE,4,2,Construction Project Management,3.3
S1377,CE,4,2,Surveying Basics,3.2
S1377,CE,4,2,Surveying Basics,3.2
S1378,CE,4,1,Transportation Engineering,3.6
S1378,CE,4,1,Structural Analysis,3.7
S1378,CE,4,1,Concrete Technology,3.8
S1379,CE,2,2,Construction Project Management,4.9
S1379,CE,2,2,Construction Project Management,5.0
S1379,CE,2,2,Structural Analysis,5.0
S1380,CE,3,1,Transportation Engineering,4.0
S1380,CE,3,1,Transportation Engineering,3.7
S1380,CE,3,1,Hydraulics and Hydrology,3.7
S1381,CE,3,1,Steel Structure Design,3.8
S1381,CE,3,1,Hydraulics and Hydrology,3.5
S1381,CE,3,1,Highway Engineering,3.6
S1382,CE,1,1,Construction Project Management,4.9
S1382,CE,1,1,Geotechnical Engineering,5.0
S1382,CE,1,1,Environmental Engineering,4.9
S1383,CE,3,2,Geotechnical Engineering,2.6
S1383,CE,3,2,Surveying Basics,2.5
S1383,CE,3,2,Steel Structure Design,2.9
S1384,CE,1,1,Construction Project Management,3.9
S1384,CE,1,1,Geotechnical Engineering,4.2
S1384,CE,1,1,Concrete Technology,4.1
S1385,CE,1,2,Structural Analysis,2.6
S1385,CE,1,2,Highway Engineering,2.7
S1385,CE,1,2,Highway Engineering,2.7
S1386,CE,3,1,Environmental Engineering,3.5
S1386,CE,3,1,Construction Project Management,3.6
S1386,CE,3,1,Environmental Engineering,3.6
S1387,CE,4,2,Highway Engineering,3.3
S1387,CE,4,2,Concrete Technology,3.6
S1387,CE,4,2,Steel Structure Design,3.3
S1388,CE,3,2,Hydraulics and Hydrology,2.6
S1388,CE,3,2,Geotechnical Engineering,2.7
S1388,CE,3,2,Environmental Engineering,2.4
S1389,CE,3,2,Surveying Basics,4.0
S1389,CE,3,2,Structural Analysis,4.3
S1389,CE,3,2,Concrete Technology,4.1
S1390,CE,2,1,Hydraulics and Hydrology,4.7
S1390,CE,2,1,Highway Engineering,4.5
S1390,CE,2,1,Hydraulics and Hydrology,4.6
S1391,CE,1,2,Surveying Basics,2.7
S1391,CE,1,2,Concrete Technology,2.9
S1391,CE,1,2,Construction Project Management,2.8
S1392,CE,1,2,Construction Project Management,2.9
S1392,CE,1,2,Geotechnical Engineering,3.0
S1392,CE,1,2,Concrete Technology,2.6
S1393,CE,3,2,Geotechnical Engineering,2.6
S1393,CE,3,2,Construction Project Management,2.7
S1393,CE,3,2,Transportation Engineering,2.5
S1394,CE,1,1,Geotechnical Engineering,4.1
S1394,CE,1,1,Highway Engineering,4.2
S1394,CE,1,1,Surveying Basics,4.2
S1395,CE,4,2,Steel Structure Design,3.1
S1395,CE,4,2,Construction Project Management,3.3
S1395,CE,4,2,Transportation Engineering,3.2
S1396,CE,2,2,Surveying Basics,4.6
S1396,CE,2,2,Highway Engineering,4.6
S1396,CE,2,2,Steel Structure Design,4.4
S1397,CE,1,2,Concrete Technology,5.0
S1397,CE,1,2,Geotechnical Engineering,4.9
S1397,CE,1,2,Environmental Engineering,4.9
S1398,CE,2,2,Environmental Engineering,4.3
S1398,CE,2,2,Construction Project Management,4.6
S1398,CE,2,2,Structural Analysis,4.4
S1399,CE,2,2,Transportation Engineering,3.0
S1399,CE,2,2,Surveying Basics,3.0
S1399,CE,2,2,Concrete Technology,3.0
S1400,CE,3,1,Structural Analysis,4.4
S1400,CE,3,1,Construction Project Management,4.3
S1400,CE,3,1,Surveying Basics,4.4
S1401,CE,1,1,Geotechnical Engineering,3.8
S1401,CE,1,1,Structural Analysis,3.6
S1401,CE,1,1,Structural Analysis,3.7
S1402,CE,4,2,Geotechnical Engineering,4.2
S1402,CE,4,2,Geotechnical Engineering,4.3
S1402,CE,4,2,Environmental Engineering,4.3
S1403,CE,2,2,Geotechnical Engineering,3.5
S1403,CE,2,2,Surveying Basics,3.8
S1403,CE,2,2,Environmental Engineering,3.5
S1404,CE,2,2,Environmental Engineering,3.2
S1404,CE,2,2,Construction Project Management,3.4
S1404,CE,2,2,Hydraulics and Hydrology,3.2
S1405,CE,4,2,Geotechnical Engineering,5.0
S1405,CE,4,2,Steel Structure Design,5.0
S1405,CE,4,2,Geotechnical Engineering,4.7
S1406,CE,1,1,Transportation Engineering,4.0
S1406,CE,1,1,Transportation Engineering,4.1
S1406,CE,1,1,Construction Project Management,4.2
S1407,CE,4,2,Structural Analysis,3.2
S1407,CE,4,2,Steel Structure Design,3.3
S1407,CE,4,2,Hydraulics and Hydrology,3.1
S1408,CE,1,2,Transportation Engineering,3.5
S1408,CE,1,2,Hydraulics and Hydrology,3.6
S1408,CE,1,2,Structural Analysis,3.7
S1409,CE,2,1,Geotechnical Engineering,3.5
S1409,CE,2,1,Structural Analysis,3.4
S1409,CE,2,1,Structural Analysis,3.5
S1410,CE,2,2,Highway Engineering,2.6
S1410,CE,2,2,Steel Structure Design,2.5
S1410,CE,2,2,Transportation Engineering,2.6
S1411,CE,1,1,Hydraulics and Hydrology,3.5
S1411,CE,1,1,Hydraulics and Hydrology,3.6
S1411,CE,1,1,Hydraulics and Hydrology,3.7
S1412,CE,1,2,Environmental Engineering,3.1
S1412,CE,1,2,Transportation Engineering,3.0
S1412,CE,1,2,Concrete Technology,3.1
S1413,CE,3,2,Hydraulics and Hydrology,2.5
S1413,CE,3,2,Steel Structure Design,2.6
S1413,CE,3,2,Structural Analysis,2.7
S1414,CE,1,1,Construction Project Management,3.9
S1414,CE,1,1,Geotechnical Engineering,4.0
S1414,CE,1,1,Steel Structure Design,4.1
S1415,CE,2,1,Surveying Basics,2.7
S1415,CE,2,1,Steel Structure Design,2.8
S1415,CE,2,1,Geotechnical Engineering,2.5
S1416,CE,2,2,Transportation Engineering,4.5
S1416,CE,2,2,Surveying Basics,4.6
S1416,CE,2,2,Transportation Engineering,4.3
S1417,CE,2,1,Construction Project Management,3.1
S1417,CE,2,1,Steel Structure Design,3.1
S1417,CE,2,1,Steel Structure Design,3.0
S1418,CE,4,1,Transportation Engineering,4.8
S1418,CE,4,1,Surveying Basics,4.8
S1418,CE,4,1,Geotechnical Engineering,4.9
S1419,CE,3,2,Geotechnical Engineering,3.0
S1419,CE,3,2,Transportation Engineering,3.0
S1419,CE,3,2,Structural Analysis,3.2
S1420,CE,1,2,Steel Structure Design,3.4
S1420,CE,1,2,Steel Structure Design,3.3
S1420,CE,1,2,Geotechnical Engineering,3.6
S1421,CE,3,1,Highway Engineering,4.8
S1421,CE,3,1,Hydraulics and Hydrology,5.0
S1421,CE,3,1,Environmental Engineering,5.0
S1422,CE,3,1,Surveying Basics,2.7
S1422,CE,3,1,Transportation Engineering,2.6
S1422,CE,3,1,Construction Project Management,2.7
S1423,CE,2,2,Structural Analysis,4.2
S1423,CE,2,2,Geotechnical Engineering,4.0
S1423,CE,2,2,Steel Structure Design,4.0
S1424,CE,1,1,Environmental Engineering,4.5
S1424,CE,1,1,Hydraulics and Hydrology,4.3
S1424,CE,1,1,Steel Structure Design,4.4
S1425,CE,2,1,Transportation Engineering,4.3
S1425,CE,2,1,Geotechnical Engineering,4.2
S1425,CE,2,1,Transportation Engineering,4.2
S1426,CE,1,1,Highway Engineering,2.8
S1426,CE,1,1,Geotechnical Engineering,2.8
S1426,CE,1,1,Transportation Engineering,2.8
S1427,CE,3,2,Surveying Basics,4.8
S1427,CE,3,2,Highway Engineering,4.8
S1427,CE,3,2,Highway Engineering,4.7
S1428,CE,2,1,Transportation Engineering,4.4
S1428,CE,2,1,Environmental Engineering,4.2
S1428,CE,2,1,Hydraulics and Hydrology,4.0
S1429,CE,3,1,Environmental Engineering,4.7
S1429,CE,3,1,Environmental Engineering,4.9
S1429,CE,3,1,Construction Project Management,4.7
S1430,CE,1,2,Environmental Engineering,3.6
S1430,CE,1,2,Transportation Engineering,3.5
S1430,CE,1,2,Transportation Engineering,3.5
S1431,CE,1,1,Highway Engineering,3.4
S1431,CE,1,1,Transportation Engineering,3.6
S1431,CE,1,1,Environmental Engineering,3.3
S1432,CE,4,1,Steel Structure Design,3.6
S1432,CE,4,1,Surveying Basics,3.7
S1432,CE,4,1,Structural Analysis,4.0
S1433,CE,3,2,Construction Project Management,3.5
S1433,CE,3,2,Surveying Basics,3.7
S1433,CE,3,2,Steel Structure Design,3.4
S1434,CE,1,2,Transportation Engineering,4.5
S1434,CE,1,2,Construction Project Management,4.7
S1434,CE,1,2,Hydraulics and Hydrology,4.7
S1435,CE,3,1,Highway Engineering,4.2
S1435,CE,3,1,Hydraulics and Hydrology,4.5
S1435,CE,3,1,Concrete Technology,4.6
S1436,CE,3,1,Steel Structure Design,4.0
S1436,CE,3,1,Concrete Technology,4.1
S1436,CE,3,1,Concrete Technology,4.1
S1437,CE,4,1,Transportation Engineering,4.2
S1437,CE,4,1,Structural Analysis,4.1
S1437,CE,4,1,Environmental Engineering,4.2
S1438,CE,1,2,Hydraulics and Hydrology,2.8
S1438,CE,1,2,Concrete Technology,2.8
S1438,CE,1,2,Highway Engineering,2.7
S1439,CE,4,1,Concrete Technology,2.5
S1439,CE,4,1,Construction Project Management,2.4
S1439,CE,4,1,Environmental Engineering,2.5
S1440,CE,1,1,Highway Engineering,3.6
S1440,CE,1,1,Environmental Engineering,3.5
S1440,CE,1,1,Highway Engineering,3.6
S1441,CE,3,2,Construction Project Management,5.0
S1441,CE,3,2,Steel Structure Design,4.7
S1441,CE,3,2,Surveying Basics,4.9
S1442,CE,4,1,Environmental Engineering,3.1
S1442,CE,4,1,Transportation Engineering,3.2
S1442,CE,4,1,Geotechnical Engineering,3.4
S1443,CE,3,1,Concrete Technology,2.7
S1443,CE,3,1,Concrete Technology,2.6
S1443,CE,3,1,Environmental Engineering,2.7
S1444,CE,4,1,Surveying Basics,3.1
S1444,CE,4,1,Concrete Technology,3.2
S1444,CE,4,1,Steel Structure Design,3.1
S1445,CE,1,1,Structural Analysis,3.7
S1445,CE,1,1,Geotechnical Engineering,3.8
S1445,CE,1,1,Structural Analysis,3.6
S1446,CE,1,2,Geotechnical Engineering,2.5
S1446,CE,1,2,Steel Structure Design,2.6
S1446,CE,1,2,Environmental Engineering,2.6
S1447,CE,2,1,Geotechnical Engineering,4.3
S1447,CE,2,1,Steel Structure Design,4.2
S1447,CE,2,1,Surveying Basics,4.1
S1448,CE,3,1,Environmental Engineering,4.1
S1448,CE,3,1,Transportation Engineering,4.0
S1448,CE,3,1,Construction Project Management,4.0
S1449,CE,1,1,Hydraulics and Hydrology,3.6
S1449,CE,1,1,Geotechnical Engineering,3.6
S1449,CE,1,1,Environmental Engineering,3.7
S1450,CE,2,1,Hydraulics and Hydrology,3.6
S1450,CE,2,1,Environmental Engineering,3.7
S1450,CE,2,1,Surveying Basics,3.8
S1451,CE,4,2,Environmental Engineering,5.0
S1451,CE,4,2,Transportation Engineering,4.8
S1451,CE,4,2,Steel Structure Design,4.8
S1452,CE,2,2,Transportation Engineering,4.6
S1452,CE,2,2,Concrete Technology,4.5
S1452,CE,2,2,Surveying Basics,4.6
S1453,CE,2,2,Structural Analysis,2.7
S1453,CE,2,2,Structural Analysis,3.0
S1453,CE,2,2,Structural Analysis,2.7
S1454,CE,2,2,Hydraulics and Hydrology,4.1
S1454,CE,2,2,Highway Engineering,4.2
S1454,CE,2,2,Highway Engineering,4.0
S1455,CE,2,2,Highway Engineering,4.7
S1455,CE,2,2,Concrete Technology,4.9
S1455,CE,2,2,Environmental Engineering,4.6
S1456,CE,1,1,Structural Analysis,4.4
S1456,CE,1,1,Construction Project Management,4.3
S1456,CE,1,1,Highway Engineering,4.6
S1457,CE,4,1,Surveying Basics,4.7
S1457,CE,4,1,Geotechnical Engineering,4.8
S1457,CE,4,1,Hydraulics and Hydrology,4.6
S1458,CE,1,1,Steel Structure Design,2.9
S1458,CE,1,1,Surveying Basics,2.9
S1458,CE,1,1,Transportation Engineering,3.1
S1459,CE,1,2,Construction Project Management,4.1
S1459,CE,1,2,Highway Engineering,4.2
S1459,CE,1,2,Construction Project Management,4.3
S1460,CE,4,1,Hydraulics and Hydrology,3.0
S1460,CE,4,1,Geotechnical Engineering,3.0
S1460,CE,4,1,Geotechnical Engineering,2.8
S1461,CE,3,2,Steel Structure Design,3.3
S1461,CE,3,2,Geotechnical Engineering,3.3
S1461,CE,3,2,Hydraulics and Hydrology,3.0
S1462,CE,2,1,Concrete Technology,3.0
S1462,CE,2,1,Geotechnical Engineering,3.1
S1462,CE,2,1,Concrete Technology,3.1
S1463,CE,4,1,Highway Engineering,3.5
S1463,CE,4,1,Geotechnical Engineering,3.3
S1463,CE,4,1,Geotechnical Engineering,3.6
S1464,CE,1,1,Structural Analysis,2.9
S1464,CE,1,1,Transportation Engineering,2.6
S1464,CE,1,1,Surveying Basics,2.9
S1465,CE,1,2,Concrete Technology,3.8
S1465,CE,1,2,Surveying Basics,3.7
S1465,CE,1,2,Geotechnical Engineering,3.7
S1466,CE,4,1,Steel Structure Design,2.6
S1466,CE,4,1,Structural Analysis,2.6
S1466,CE,4,1,Construction Project Management,2.6
S1467,CE,1,1,Concrete Technology,3.8
S1467,CE,1,1,Geotechnical Engineering,3.8
S1467,CE,1,1,Environmental Engineering,3.7
S1468,CE,2,1,Environmental Engineering,4.0
S1468,CE,2,1,Environmental Engineering,4.1
S1468,CE,2,1,Hydraulics and Hydrology,4.1
S1469,CE,3,1,Surveying Basics,3.0
S1469,CE,3,1,Transportation Engineering,3.3
S1469,CE,3,1,Environmental Engineering,3.0
S1470,CE,4,1,Concrete Technology,4.4
S1470,CE,4,1,Construction Project Management,4.4
S1470,CE,4,1,Steel Structure Design,4.3
S1471,CE,2,1,Concrete Technology,3.7
S1471,CE,2,1,Steel Structure Design,3.8
S1471,CE,2,1,Construction Project Management,3.9
S1472,CE,1,1,Construction Project Management,4.2
S1472,CE,1,1,Construction Project Management,4.4
S1472,CE,1,1,Highway Engineering,4.3
S1473,CE,3,2,Highway Engineering,4.6
S1473,CE,3,2,Transportation Engineering,4.6
S1473,CE,3,2,Structural Analysis,4.3
S1474,CE,3,1,Geotechnical Engineering,3.2
S1474,CE,3,1,Transportation Engineering,3.5
S1474,CE,3,1,Highway Engineering,3.4
S1475,CE,1,1,Geotechnical Engineering,4.9
S1475,CE,1,1,Surveying Basics,4.8
S1475,CE,1,1,Transportation Engineering,4.5
S1476,CE,4,1,Hydraulics and Hydrology,3.6
S1476,CE,4,1,Steel Structure Design,3.6
S1476,CE,4,1,Geotechnical Engineering,3.6
S1477,CE,4,1,Environmental Engineering,3.0
S1477,CE,4,1,Highway Engineering,3.0
S1477,CE,4,1,Steel Structure Design,2.8
S1478,CE,4,1,Steel Structure Design,3.6
S1478,CE,4,1,Hydraulics and Hydrology,3.4
S1478,CE,4,1,Construction Project Management,3.5
S1479,CE,4,1,Construction Project Management,5.0
S1479,CE,4,1,Construction Project Management,4.8
S1479,CE,4,1,Surveying Basics,4.8
S1480,CE,2,2,Structural Analysis,2.6
S1480,CE,2,2,Hydraulics and Hydrology,2.7
S1480,CE,2,2,Transportation Engineering,2.7
S1481,CE,1,2,Construction Project Management,2.8
S1481,CE,1,2,Concrete Technology,2.7
S1481,CE,1,2,Construction Project Management,2.8
S1482,CE,4,2,Transportation Engineering,2.9
S1482,CE,4,2,Geotechnical Engineering,2.9
S1482,CE,4,2,Construction Project Management,2.7
S1483,CE,3,1,Structural Analysis,3.9
S1483,CE,3,1,Transportation Engineering,4.0
S1483,CE,3,1,Steel Structure Design,4.2
S1484,CE,2,1,Concrete Technology,3.4
S1484,CE,2,1,Environmental Engineering,3.4
S1484,CE,2,1,Steel Structure Design,3.7
S1485,CE,4,1,Steel Structure Design,3.6
S1485,CE,4,1,Geotechnical Engineering,3.5
S1485,CE,4,1,Concrete Technology,3.6
S1486,CE,4,2,Environmental Engineering,4.3
S1486,CE,4,2,Structural Analysis,4.3
S1486,CE,4,2,Geotechnical Engineering,4.1
S1487,CE,2,1,Structural Analysis,3.5
S1487,CE,2,1,Steel Structure Design,3.6
S1487,CE,2,1,Construction Project Management,3.6
S1488,CE,2,1,Steel Structure Design,4.8
S1488,CE,2,1,Construction Project Management,4.6
S1488,CE,2,1,Highway Engineering,4.8
S1489,CE,4,1,Environmental Engineering,5.0
S1489,CE,4,1,Environmental Engineering,4.9
S1489,CE,4,1,Steel Structure Design,5.0
S1490,CE,1,2,Structural Analysis,3.6
S1490,CE,1,2,Structural Analysis,3.4
S1490,CE,1,2,Hydraulics and Hydrology,3.7
S1491,CE,1,2,Highway Engineering,3.3
S1491,CE,1,2,Concrete Technology,3.2
S1491,CE,1,2,Transportation Engineering,3.0
S1492,CE,1,2,Construction Project Management,2.6
S1492,CE,1,2,Geotechnical Engineering,3.0
S1492,CE,1,2,Transportation Engineering,3.0
S1493,CE,3,1,Concrete Technology,2.3
S1493,CE,3,1,Geotechnical Engineering,2.6
S1493,CE,3,1,Geotechnical Engineering,2.6
S1494,CE,3,1,Transportation Engineering,4.7
S1494,CE,3,1,Structural Analysis,4.4
S1494,CE,3,1,Highway Engineering,4.6
S1495,CE,1,2,Steel Structure Design,4.3
S1495,CE,1,2,Transportation Engineering,4.5
S1495,CE,1,2,Structural Analysis,4.4
S1496,CE,4,1,Construction Project Management,3.9
S1496,CE,4,1,Transportation Engineering,4.1
S1496,CE,4,1,Transportation Engineering,4.3
S1497,CE,1,1,Geotechnical Engineering,4.7
S1497,CE,1,1,Geotechnical Engineering,4.8
S1497,CE,1,1,Concrete Technology,4.6
S1498,CE,3,1,Concrete Technology,3.7
S1498,CE,3,1,Construction Project Management,3.6
S1498,CE,3,1,Geotechnical Engineering,3.4
S1499,CE,3,1,Transportation Engineering,4.2
S1499,CE,3,1,Concrete Technology,3.9
S1499,CE,3,1,Surveying Basics,4.1
S1500,CE,3,1,Geotechnical Engineering,5.0
S1500,CE,3,1,Structural Analysis,4.7
S1500,CE,3,1,Structural Analysis,4.9
S1501,CE,3,1,Environmental Engineering,3.6
S1501,CE,3,1,Steel Structure Design,3.6
S1501,CE,3,1,Highway Engineering,3.4
S1502,CE,4,1,Transportation Engineering,3.5
S1502,CE,4,1,Highway Engineering,3.2
S1502,CE,4,1,Transportation Engineering,3.3
S1503,CE,1,1,Surveying Basics,4.9
S1503,CE,1,1,Steel Structure Design,4.8
S1503,CE,1,1,Geotechnical Engineering,5.0
S1504,CE,2,1,Hydraulics and Hydrology,4.4
S1504,CE,2,1,Concrete Technology,4.2
S1504,CE,2,1,Hydraulics and Hydrology,4.2
S1505,CE,2,1,Concrete Technology,3.3
S1505,CE,2,1,Steel Structure Design,3.5
S1505,CE,2,1,Steel Structure Design,3.3
S1506,CE,3,2,Environmental Engineering,2.7
S1506,CE,3,2,Transportation Engineering,2.7
S1506,CE,3,2,Geotechnical Engineering,2.5
S1507,CE,3,2,Hydraulics and Hydrology,3.7
S1507,CE,3,2,Structural Analysis,3.8
S1507,CE,3,2,Transportation Engineering,3.6
S1508,CE,1,2,Environmental Engineering,4.4
S1508,CE,1,2,Environmental Engineering,4.3
S1508,CE,1,2,Concrete Technology,4.3
S1509,CE,3,2,Structural Analysis,3.5
S1509,CE,3,2,Highway Engineering,3.5
S1509,CE,3,2,Transportation Engineering,3.4
S1510,CE,1,1,Geotechnical Engineering,2.8
S1510,CE,1,1,Transportation Engineering,2.7
S1510,CE,1,1,Structural Analysis,2.8
S1511,CE,4,1,Highway Engineering,5.0
S1511,CE,4,1,Concrete Technology,4.8
S1511,CE,4,1,Highway Engineering,4.9
S1512,CE,1,1,Environmental Engineering,3.2
S1512,CE,1,1,Steel Structure Design,3.1
S1512,CE,1,1,Hydraulics and Hydrology,3.3
S1513,CE,2,2,Geotechnical Engineering,4.6
S1513,CE,2,2,Structural Analysis,4.6
S1513,CE,2,2,Concrete Technology,4.9
S1514,CE,1,2,Geotechnical Engineering,4.7
S1514,CE,1,2,Construction Project Management,5.0
S1514,CE,1,2,Surveying Basics,4.7
S1515,CE,2,2,Transportation Engineering,3.5
S1515,CE,2,2,Highway Engineering,3.6
S1515,CE,2,2,Hydraulics and Hydrology,3.4
S1516,CE,1,2,Transportation Engineering,2.7
S1516,CE,1,2,Construction Project Management,2.8
S1516,CE,1,2,Concrete Technology,2.7
S1517,CE,2,2,Transportation Engineering,3.7
S1517,CE,2,2,Highway Engineering,3.8
S1517,CE,2,2,Hydraulics and Hydrology,3.9
S1518,CE,3,2,Concrete Technology,4.1
S1518,CE,3,2,Hydraulics and Hydrology,4.4
S1518,CE,3,2,Geotechnical Engineering,4.3
S1519,CE,4,2,Structural Analysis,3.8
S1519,CE,4,2,Hydraulics and Hydrology,3.7
S1519,CE,4,2,Structural Analysis,3.7
S1520,CE,3,1,Transportation Engineering,3.0
S1520,CE,3,1,Surveying Basics,3.3
S1520,CE,3,1,Transportation Engineering,3.3
S1521,CE,3,2,Construction Project Management,2.8
S1521,CE,3,2,Hydraulics and Hydrology,2.9
S1521,CE,3,2,Environmental Engineering,2.9
S1522,CE,3,2,Environmental Engineering,3.9
S1522,CE,3,2,Surveying Basics,4.1
S1522,CE,3,2,Highway Engineering,3.9
S1523,CE,2,2,Concrete Technology,4.8
S1523,CE,2,2,Hydraulics and Hydrology,4.9
S1523,CE,2,2,Structural Analysis,4.7
S1524,CE,2,1,Steel Structure Design,2.6
S1524,CE,2,1,Concrete Technology,2.9
S1524,CE,2,1,Steel Structure Design,2.6
S1525,CE,3,1,Highway Engineering,3.0
S1525,CE,3,1,Surveying Basics,3.2
S1525,CE,3,1,Concrete Technology,3.2
S1526,CE,2,1,Hydraulics and Hydrology,4.4
S1526,CE,2,1,Concrete Technology,4.3
S1526,CE,2,1,Surveying Basics,4.3
S1527,CE,3,2,Steel Structure Design,3.2
S1527,CE,3,2,Concrete Technology,3.5
S1527,CE,3,2,Environmental Engineering,3.4
S1528,CE,2,2,Geotechnical Engineering,4.8
S1528,CE,2,2,Concrete Technology,5.0
S1528,CE,2,2,Structural Analysis,4.8
S1529,CE,4,2,Highway Engineering,4.9
S1529,CE,4,2,Surveying Basics,4.9
S1529,CE,4,2,Highway Engineering,4.7
S1530,CE,3,1,Highway Engineering,4.8
S1530,CE,3,1,Structural Analysis,5.0
S1530,CE,3,1,Hydraulics and Hydrology,4.8
S1531,CE,3,2,Steel Structure Design,4.9
S1531,CE,3,2,Construction Project Management,4.6
S1531,CE,3,2,Surveying Basics,4.6
S1532,CE,2,2,Highway Engineering,4.0
S1532,CE,2,2,Transportation Engineering,4.2
S1532,CE,2,2,Environmental Engineering,4.2
S1533,CE,4,1,Steel Structure Design,4.3
S1533,CE,4,1,Construction Project Management,4.2
S1533,CE,4,1,Surveying Basics,4.2
S1534,CE,1,2,Construction Project Management,3.3
S1534,CE,1,2,Concrete Technology,3.5
S1534,CE,1,2,Environmental Engineering,3.4
S1535,CE,2,2,Highway Engineering,2.7
S1535,CE,2,2,Geotechnical Engineering,2.8
S1535,CE,2,2,Construction Project Management,2.9
S1536,CE,1,1,Surveying Basics,4.0
S1536,CE,1,1,Surveying Basics,3.9
S1536,CE,1,1,Concrete Technology,3.7
S1537,CE,3,1,Concrete Technology,2.7
S1537,CE,3,1,Geotechnical Engineering,2.8
S1537,CE,3,1,Construction Project Management,2.5
S1538,CE,4,1,Structural Analysis,3.7
S1538,CE,4,1,Surveying Basics,3.5
S1538,CE,4,1,Concrete Technology,3.4
S1539,CE,4,2,Environmental Engineering,4.1
S1539,CE,4,2,Structural Analysis,4.1
S1539,CE,4,2,Concrete Technology,3.8
S1540,CE,1,2,Transportation Engineering,2.9
S1540,CE,1,2,Construction Project Management,2.7
S1540,CE,1,2,Hydraulics and Hydrology,2.7
S1541,CE,4,2,Hydraulics and Hydrology,3.4
S1541,CE,4,2,Steel Structure Design,3.5
S1541,CE,4,2,Steel Structure Design,3.2
S1542,CE,3,2,Transportation Engineering,3.4
S1542,CE,3,2,Hydraulics and Hydrology,3.3
S1542,CE,3,2,Environmental Engineering,3.2
S1543,CE,4,1,Concrete Technology,4.2
